dataset,model,search_method,iteration,mean_test_score,std_test_score,rank_test_score,params,model__booster,model__learning_rate,model__n_estimators
blood-transfusion-service-center,XGBoost,BayesSearch,65,0.6970537521380525,0.03263139110021139,11,"{'model__booster': 'dart', 'model__learning_rate': 0.07149672267992034, 'model__n_estimators': 100}",dart,0.07149672267992034,100
blood-transfusion-service-center,XGBoost,BayesSearch,66,0.6945661959737391,0.031482989604223605,52,"{'model__booster': 'dart', 'model__learning_rate': 0.015384863868464835, 'model__n_estimators': 300}",dart,0.015384863868464835,300
blood-transfusion-service-center,XGBoost,BayesSearch,67,0.6952866243833614,0.029067531737521413,43,"{'model__booster': 'gbtree', 'model__learning_rate': 0.014065780041103287, 'model__n_estimators': 100}",gbtree,0.014065780041103287,100
blood-transfusion-service-center,XGBoost,BayesSearch,68,0.6915209495697229,0.030918131807258897,87,"{'model__booster': 'dart', 'model__learning_rate': 0.04308804770738991, 'model__n_estimators': 159}",dart,0.04308804770738991,159
blood-transfusion-service-center,XGBoost,BayesSearch,69,0.6930434939356122,0.03628331830876981,74,"{'model__booster': 'dart', 'model__learning_rate': 0.02863581848589944, 'model__n_estimators': 300}",dart,0.02863581848589944,300
blood-transfusion-service-center,XGBoost,BayesSearch,70,0.6958629472617271,0.03155618824983109,33,"{'model__booster': 'gbtree', 'model__learning_rate': 0.06410076956707074, 'model__n_estimators': 100}",gbtree,0.06410076956707074,100
blood-transfusion-service-center,XGBoost,BayesSearch,71,0.6859467728970526,0.04128084043097188,110,"{'model__booster': 'dart', 'model__learning_rate': 0.14931332661949143, 'model__n_estimators': 100}",dart,0.14931332661949143,100
blood-transfusion-service-center,XGBoost,BayesSearch,72,0.6967562846735814,0.02829981971106231,14,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010082382232107891, 'model__n_estimators': 102}",gbtree,0.010082382232107891,102
blood-transfusion-service-center,XGBoost,BayesSearch,73,0.6912555786749449,0.030883923882400556,90,"{'model__booster': 'dart', 'model__learning_rate': 0.04082914537396527, 'model__n_estimators': 100}",dart,0.04082914537396527,100
blood-transfusion-service-center,XGBoost,BayesSearch,74,0.6952911950691752,0.0333697077957154,42,"{'model__booster': 'gbtree', 'model__learning_rate': 0.023281090482424584, 'model__n_estimators': 230}",gbtree,0.023281090482424584,230
blood-transfusion-service-center,XGBoost,BayesSearch,75,0.6958599231358955,0.03240960872795797,34,"{'model__booster': 'gbtree', 'model__learning_rate': 0.08428580296394349, 'model__n_estimators': 100}",gbtree,0.08428580296394349,100
blood-transfusion-service-center,XGBoost,BayesSearch,76,0.6934410620840852,0.030373761592106634,72,"{'model__booster': 'dart', 'model__learning_rate': 0.014954227960650966, 'model__n_estimators': 300}",dart,0.014954227960650966,300
blood-transfusion-service-center,XGBoost,BayesSearch,77,0.6863895110914505,0.041672509176020466,109,"{'model__booster': 'dart', 'model__learning_rate': 0.0813750028490565, 'model__n_estimators': 299}",dart,0.0813750028490565,299
blood-transfusion-service-center,XGBoost,BayesSearch,78,0.6945076055535246,0.03875710862534132,53,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03886144608420835, 'model__n_estimators': 300}",gbtree,0.03886144608420835,300
blood-transfusion-service-center,XGBoost,BayesSearch,79,0.697489178603352,0.026210131618562633,5,"{'model__booster': 'dart', 'model__learning_rate': 0.015000602504750842, 'model__n_estimators': 100}",dart,0.015000602504750842,100
blood-transfusion-service-center,XGBoost,BayesSearch,80,0.6895638504697651,0.044064784676700205,101,"{'model__booster': 'gbtree', 'model__learning_rate': 0.0927163664917273, 'model__n_estimators': 181}",gbtree,0.0927163664917273,181
blood-transfusion-service-center,XGBoost,BayesSearch,81,0.6934803219469646,0.031097911787133,70,"{'model__booster': 'dart', 'model__learning_rate': 0.021638092532955937, 'model__n_estimators': 100}",dart,0.021638092532955937,100
blood-transfusion-service-center,XGBoost,BayesSearch,82,0.6927964623439097,0.028710703822192266,78,"{'model__booster': 'dart', 'model__learning_rate': 0.013428041901244825, 'model__n_estimators': 177}",dart,0.013428041901244825,177
blood-transfusion-service-center,XGBoost,BayesSearch,83,0.6957780552356456,0.03402254372076566,35,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02421584594570271, 'model__n_estimators': 300}",gbtree,0.02421584594570271,300
blood-transfusion-service-center,XGBoost,BayesSearch,84,0.6965855932481277,0.028771710395774516,21,"{'model__booster': 'gbtree', 'model__learning_rate': 0.013700485670931534, 'model__n_estimators': 100}",gbtree,0.013700485670931534,100
blood-transfusion-service-center,XGBoost,BayesSearch,85,0.6919141898041901,0.03288893975219999,84,"{'model__booster': 'dart', 'model__learning_rate': 0.010168106593475909, 'model__n_estimators': 300}",dart,0.010168106593475909,300
blood-transfusion-service-center,XGBoost,BayesSearch,86,0.6929210016105463,0.03560563599986662,76,"{'model__booster': 'dart', 'model__learning_rate': 0.08276278123522024, 'model__n_estimators': 100}",dart,0.08276278123522024,100
blood-transfusion-service-center,XGBoost,BayesSearch,87,0.6958883159330552,0.027161867520681934,32,"{'model__booster': 'dart', 'model__learning_rate': 0.010049897408516929, 'model__n_estimators': 100}",dart,0.010049897408516929,100
blood-transfusion-service-center,XGBoost,BayesSearch,88,0.6961714265922581,0.03640959522140172,27,"{'model__booster': 'gbtree', 'model__learning_rate': 0.05131111989881258, 'model__n_estimators': 229}",gbtree,0.05131111989881258,229
blood-transfusion-service-center,XGBoost,BayesSearch,89,0.6888233027841639,0.0389126254873514,105,"{'model__booster': 'dart', 'model__learning_rate': 0.03902012482406009, 'model__n_estimators': 300}",dart,0.03902012482406009,300
blood-transfusion-service-center,XGBoost,BayesSearch,90,0.699255078651393,0.03564828802493014,2,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01867616281798928, 'model__n_estimators': 300}",gbtree,0.01867616281798928,300
blood-transfusion-service-center,XGBoost,BayesSearch,91,0.6937304544232372,0.030316996082948883,66,"{'model__booster': 'gbtree', 'model__learning_rate': 0.014168105249557953, 'model__n_estimators': 299}",gbtree,0.014168105249557953,299
blood-transfusion-service-center,XGBoost,BayesSearch,92,0.6966119728376775,0.028307217511996614,20,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01004194097111363, 'model__n_estimators': 102}",gbtree,0.01004194097111363,102
blood-transfusion-service-center,XGBoost,BayesSearch,93,0.6835817061912346,0.04033451495837941,113,"{'model__booster': 'gbtree', 'model__learning_rate': 0.07125932592225717, 'model__n_estimators': 299}",gbtree,0.07125932592225717,299
blood-transfusion-service-center,XGBoost,BayesSearch,94,0.6955703103083356,0.027755514542104676,40,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01003906243412891, 'model__n_estimators': 100}",gbtree,0.01003906243412891,100
blood-transfusion-service-center,XGBoost,BayesSearch,95,0.6970008482473181,0.03209684705775554,13,"{'model__booster': 'gbtree', 'model__learning_rate': 0.023564553863324372, 'model__n_estimators': 207}",gbtree,0.023564553863324372,207
blood-transfusion-service-center,XGBoost,BayesSearch,96,0.6970528387823887,0.030282443759212532,12,"{'model__booster': 'dart', 'model__learning_rate': 0.05298018433703072, 'model__n_estimators': 100}",dart,0.05298018433703072,100
blood-transfusion-service-center,XGBoost,BayesSearch,97,0.6899927787302563,0.030580910368386997,100,"{'model__booster': 'gbtree', 'model__learning_rate': 0.02999205791112032, 'model__n_estimators': 100}",gbtree,0.02999205791112032,100
blood-transfusion-service-center,XGBoost,BayesSearch,98,0.6935328976175743,0.03054633548510725,69,"{'model__booster': 'gbtree', 'model__learning_rate': 0.021119668773383067, 'model__n_estimators': 300}",gbtree,0.021119668773383067,300
blood-transfusion-service-center,XGBoost,BayesSearch,99,0.6920452408295258,0.03018139677767892,83,"{'model__booster': 'gbtree', 'model__learning_rate': 0.013672795143330719, 'model__n_estimators': 212}",gbtree,0.013672795143330719,212
blood-transfusion-service-center,XGBoost,BayesSearch,100,0.6901465648406168,0.03957436271498751,99,"{'model__booster': 'dart', 'model__learning_rate': 0.060594459385585095, 'model__n_estimators': 180}",dart,0.060594459385585095,180
blood-transfusion-service-center,XGBoost,BayesSearch,101,0.6943689177684659,0.03167442851867465,55,"{'model__booster': 'dart', 'model__learning_rate': 0.03056796674702598, 'model__n_estimators': 209}",dart,0.03056796674702598,209
blood-transfusion-service-center,XGBoost,BayesSearch,102,0.6858519586577725,0.041448176898411286,111,"{'model__booster': 'gbtree', 'model__learning_rate': 0.1954082367425555, 'model__n_estimators': 100}",gbtree,0.1954082367425555,100
blood-transfusion-service-center,XGBoost,BayesSearch,103,0.6957459022760835,0.027781210636615657,37,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010015028779634639, 'model__n_estimators': 155}",gbtree,0.010015028779634639,155
blood-transfusion-service-center,XGBoost,BayesSearch,104,0.6929574462599322,0.033220469883889076,75,"{'model__booster': 'dart', 'model__learning_rate': 0.02145902244531296, 'model__n_estimators': 163}",dart,0.02145902244531296,163
blood-transfusion-service-center,XGBoost,BayesSearch,105,0.6939749788987625,0.03689399322787541,60,"{'model__booster': 'gbtree', 'model__learning_rate': 0.09514458426030752, 'model__n_estimators': 100}",gbtree,0.09514458426030752,100
blood-transfusion-service-center,XGBoost,BayesSearch,106,0.6942184979272009,0.03258960376957389,56,"{'model__booster': 'gbtree', 'model__learning_rate': 0.022632923668390526, 'model__n_estimators': 244}",gbtree,0.022632923668390526,244
blood-transfusion-service-center,XGBoost,BayesSearch,107,0.6961643993597636,0.028897805101636524,28,"{'model__booster': 'dart', 'model__learning_rate': 0.015785524924959462, 'model__n_estimators': 100}",dart,0.015785524924959462,100
blood-transfusion-service-center,XGBoost,BayesSearch,108,0.694137451847721,0.029057143741846782,58,"{'model__booster': 'gbtree', 'model__learning_rate': 0.010005249883846094, 'model__n_estimators': 218}",gbtree,0.010005249883846094,218
blood-transfusion-service-center,XGBoost,BayesSearch,109,0.694870317491708,0.03438616952558698,50,"{'model__booster': 'gbtree', 'model__learning_rate': 0.039448122742174165, 'model__n_estimators': 227}",gbtree,0.039448122742174165,227
blood-transfusion-service-center,XGBoost,BayesSearch,110,0.6956983865098261,0.029442149264100857,38,"{'model__booster': 'gbtree', 'model__learning_rate': 0.062423220955800676, 'model__n_estimators': 100}",gbtree,0.062423220955800676,100
blood-transfusion-service-center,XGBoost,BayesSearch,111,0.6869578550402988,0.03918955767836472,108,"{'model__booster': 'gbtree', 'model__learning_rate': 0.10513142523524774, 'model__n_estimators': 172}",gbtree,0.10513142523524774,172
blood-transfusion-service-center,XGBoost,BayesSearch,112,0.6974266871487481,0.03414329971474723,6,"{'model__booster': 'gbtree', 'model__learning_rate': 0.03440548296104204, 'model__n_estimators': 168}",gbtree,0.03440548296104204,168
blood-transfusion-service-center,XGBoost,BayesSearch,113,0.6950317864469868,0.03059301341972647,47,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01304825881090913, 'model__n_estimators': 144}",gbtree,0.01304825881090913,144
blood-transfusion-service-center,XGBoost,BayesSearch,114,0.6893929083564376,0.03436797363573863,103,"{'model__booster': 'gbtree', 'model__learning_rate': 0.014093208574955126, 'model__n_estimators': 253}",gbtree,0.014093208574955126,253
blood-transfusion-service-center,XGBoost,BayesSearch,115,0.6879204638784971,0.039019112940212514,107,"{'model__booster': 'gbtree', 'model__learning_rate': 0.06830883596247948, 'model__n_estimators': 234}",gbtree,0.06830883596247948,234
blood-transfusion-service-center,XGBoost,BayesSearch,116,0.6678299780188578,0.039114555327416145,125,"{'model__booster': 'dart', 'model__learning_rate': 0.23585866894631338, 'model__n_estimators': 300}",dart,0.23585866894631338,300
blood-transfusion-service-center,XGBoost,BayesSearch,117,0.6994577414317746,0.03295257684360617,1,"{'model__booster': 'gbtree', 'model__learning_rate': 0.051927434961299986, 'model__n_estimators': 157}",gbtree,0.051927434961299986,157
blood-transfusion-service-center,XGBoost,BayesSearch,118,0.6966871403956945,0.03367600502109755,18,"{'model__booster': 'gbtree', 'model__learning_rate': 0.031235201934040207, 'model__n_estimators': 163}",gbtree,0.031235201934040207,163
blood-transfusion-service-center,XGBoost,BayesSearch,119,0.6972077320366084,0.03240000066725252,9,"{'model__booster': 'gbtree', 'model__learning_rate': 0.0621938736051561, 'model__n_estimators': 146}",gbtree,0.0621938736051561,146
blood-transfusion-service-center,XGBoost,BayesSearch,120,0.6949787221954352,0.03151412809968855,49,"{'model__booster': 'dart', 'model__learning_rate': 0.029992032384790472, 'model__n_estimators': 251}",dart,0.029992032384790472,251
blood-transfusion-service-center,XGBoost,BayesSearch,121,0.6966433569071941,0.029312338046052277,19,"{'model__booster': 'dart', 'model__learning_rate': 0.01220503042351919, 'model__n_estimators': 100}",dart,0.01220503042351919,100
blood-transfusion-service-center,XGBoost,BayesSearch,122,0.6743449002115314,0.03902517481978553,119,"{'model__booster': 'gbtree', 'model__learning_rate': 0.3998007231514113, 'model__n_estimators': 197}",gbtree,0.3998007231514113,197
blood-transfusion-service-center,XGBoost,BayesSearch,123,0.6967309610118206,0.02881259175674148,17,"{'model__booster': 'gbtree', 'model__learning_rate': 0.012278390215278408, 'model__n_estimators': 100}",gbtree,0.012278390215278408,100
blood-transfusion-service-center,XGBoost,BayesSearch,124,0.691504065521985,0.031092485986463154,88,"{'model__booster': 'gbtree', 'model__learning_rate': 0.021163825842827257, 'model__n_estimators': 150}",gbtree,0.021163825842827257,150
blood-transfusion-service-center,XGBoost,BayesSearch,125,0.6957497944693903,0.02738572153628662,36,"{'model__booster': 'dart', 'model__learning_rate': 0.010039332728916243, 'model__n_estimators': 157}",dart,0.010039332728916243,157
haberman,XGBoost,GridSearch,1,0.724887729624759,0.09122451523069058,5,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 100}",gbtree,0.01,100
haberman,XGBoost,GridSearch,2,0.7138407622538253,0.09254029299516628,15,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 150}",gbtree,0.01,150
haberman,XGBoost,GridSearch,3,0.7156420484954641,0.0994287905394306,11,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 200}",gbtree,0.01,200
haberman,XGBoost,GridSearch,4,0.7212494070451226,0.10748855279389363,7,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 250}",gbtree,0.01,250
haberman,XGBoost,GridSearch,5,0.727942643725938,0.10796346138556344,3,"{'model__booster': 'gbtree', 'model__learning_rate': 0.01, 'model__n_estimators': 300}",gbtree,0.01,300
haberman,XGBoost,GridSearch,6,0.7291708872385868,0.09138605525456224,1,"{'model__booster': 'gbtree', 'model__learning_rate': 0.05, 'model__n_estimators': 100}",gbtree,0.05,100
haberman,XGBoost,GridSearch,7,0.7161559824597875,0.09531247433588054,9,"{'model__booster': 'gbtree', 'model__learning_rate': 0.05, 'model__n_estimators': 150}",gbtree,0.05,150
haberman,XGBoost,GridSearch,8,0.7137055215457668,0.09252861066894703,17,"{'model__booster': 'gbtree', 'model__learning_rate': 0.05, 'model__n_estimators': 200}",gbtree,0.05,200
haberman,XGBoost,GridSearch,9,0.7131164778619962,0.08845304705448764,23,"{'model__booster': 'gbtree', 'model__learning_rate': 0.05, 'model__n_estimators': 250}",gbtree,0.05,250
