dataset,model,search_method,iteration,mean_test_score,std_test_score,rank_test_score,params,model__learning_rate,model__n_estimators,model__num_leaves
heart-statlog,LightGBM,RandomSearch,108,0.8712224731789948,0.0624621245720859,32,"{'model__learning_rate': 0.15436189309962334, 'model__n_estimators': 136, 'model__num_leaves': 33}",0.15436189309962334,136.0,33.0
heart-statlog,LightGBM,RandomSearch,109,0.8797094391116131,0.05726941353126793,17,"{'model__learning_rate': 0.13899261882150035, 'model__n_estimators': 145, 'model__num_leaves': 40}",0.13899261882150035,145.0,40.0
heart-statlog,LightGBM,RandomSearch,110,0.8579131375870507,0.061007008567225456,106,"{'model__learning_rate': 0.3858117910648086, 'model__n_estimators': 215, 'model__num_leaves': 30}",0.3858117910648086,215.0,30.0
heart-statlog,LightGBM,RandomSearch,111,0.8762570581592322,0.05816485870055017,23,"{'model__learning_rate': 0.08445530214863495, 'model__n_estimators': 260, 'model__num_leaves': 12}",0.08445530214863495,260.0,12.0
heart-statlog,LightGBM,RandomSearch,112,0.8869344061735365,0.05616176435802377,10,"{'model__learning_rate': 0.07610217120757606, 'model__n_estimators': 124, 'model__num_leaves': 51}",0.07610217120757606,124.0,51.0
heart-statlog,LightGBM,RandomSearch,113,0.8594179371353284,0.05981902115257955,94,"{'model__learning_rate': 0.3751003619227046, 'model__n_estimators': 157, 'model__num_leaves': 12}",0.3751003619227046,157.0,12.0
heart-statlog,LightGBM,RandomSearch,114,0.8706832298136646,0.05771209555363633,36,"{'model__learning_rate': 0.23232385633485236, 'model__n_estimators': 123, 'model__num_leaves': 59}",0.23232385633485236,123.0,59.0
heart-statlog,LightGBM,RandomSearch,115,0.8645320440429136,0.05932613752841075,65,"{'model__learning_rate': 0.2498528184126762, 'model__n_estimators': 185, 'model__num_leaves': 32}",0.2498528184126762,185.0,32.0
heart-statlog,LightGBM,RandomSearch,116,0.8792678336156596,0.056544659046083426,19,"{'model__learning_rate': 0.06463276594224437, 'model__n_estimators': 254, 'model__num_leaves': 51}",0.06463276594224437,254.0,51.0
heart-statlog,LightGBM,RandomSearch,117,0.8673082533408619,0.061062893600128475,50,"{'model__learning_rate': 0.3521754980519026, 'model__n_estimators': 116, 'model__num_leaves': 49}",0.3521754980519026,116.0,49.0
heart-statlog,LightGBM,RandomSearch,118,0.8671906173536609,0.05700533259293041,51,"{'model__learning_rate': 0.2818361389881545, 'model__n_estimators': 142, 'model__num_leaves': 57}",0.2818361389881545,142.0,57.0
heart-statlog,LightGBM,RandomSearch,119,0.8590283267457182,0.06156233296165837,98,"{'model__learning_rate': 0.22559979099408403, 'model__n_estimators': 269, 'model__num_leaves': 35}",0.22559979099408403,269.0,35.0
heart-statlog,LightGBM,RandomSearch,120,0.8563349331827592,0.058312915842691576,114,"{'model__learning_rate': 0.32594422392488054, 'model__n_estimators': 252, 'model__num_leaves': 33}",0.32594422392488054,252.0,33.0
heart-statlog,LightGBM,RandomSearch,121,0.8562375305853568,0.05489039886745983,115,"{'model__learning_rate': 0.3661638154970238, 'model__n_estimators': 234, 'model__num_leaves': 45}",0.3661638154970238,234.0,45.0
heart-statlog,LightGBM,RandomSearch,122,0.8587718802936195,0.060229079495925736,100,"{'model__learning_rate': 0.3213351197970423, 'model__n_estimators': 164, 'model__num_leaves': 17}",0.3213351197970423,164.0,17.0
heart-statlog,LightGBM,RandomSearch,123,0.8557978072651984,0.0606951163623819,116,"{'model__learning_rate': 0.28376708213050433, 'model__n_estimators': 243, 'model__num_leaves': 23}",0.28376708213050433,243.0,23.0
heart-statlog,LightGBM,RandomSearch,124,0.8593638245812159,0.05756451049223784,95,"{'model__learning_rate': 0.3571020833088509, 'model__n_estimators': 242, 'model__num_leaves': 37}",0.3571020833088509,242.0,37.0
heart-statlog,LightGBM,RandomSearch,125,0.8747162619988706,0.04938292587236549,25,"{'model__learning_rate': 0.2357573092479479, 'model__n_estimators': 131, 'model__num_leaves': 32}",0.2357573092479479,131.0,32.0
heart-statlog,LightGBM,BayesSearch,1,0.8813546960286089,0.05181585776845612,109,"{'model__learning_rate': 0.045395326574398154, 'model__n_estimators': 246, 'model__num_leaves': 57}",0.045395326574398154,246.0,57.0
heart-statlog,LightGBM,BayesSearch,2,0.8574360060229627,0.06163442202294047,124,"{'model__learning_rate': 0.21955654178754214, 'model__n_estimators': 277, 'model__num_leaves': 25}",0.21955654178754214,277.0,25.0
heart-statlog,LightGBM,BayesSearch,3,0.8810375494071145,0.056654904621406314,110,"{'model__learning_rate': 0.051599841880098724, 'model__n_estimators': 284, 'model__num_leaves': 15}",0.051599841880098724,284.0,15.0
heart-statlog,LightGBM,BayesSearch,4,0.8736337756446453,0.05156980239157307,115,"{'model__learning_rate': 0.20021984003605098, 'model__n_estimators': 134, 'model__num_leaves': 40}",0.20021984003605098,134.0,40.0
heart-statlog,LightGBM,BayesSearch,5,0.8625607001693958,0.05791197130859649,122,"{'model__learning_rate': 0.19095567942119498, 'model__n_estimators': 188, 'model__num_leaves': 36}",0.19095567942119498,188.0,36.0
heart-statlog,LightGBM,BayesSearch,6,0.8646348578957275,0.06006734313268275,119,"{'model__learning_rate': 0.14995360815380007, 'model__n_estimators': 288, 'model__num_leaves': 18}",0.14995360815380007,288.0,18.0
heart-statlog,LightGBM,BayesSearch,7,0.8697402597402597,0.06279906339061825,118,"{'model__learning_rate': 0.09740879069627317, 'model__n_estimators': 255, 'model__num_leaves': 28}",0.09740879069627317,255.0,28.0
heart-statlog,LightGBM,BayesSearch,8,0.8718235930735931,0.061616996662911816,117,"{'model__learning_rate': 0.07422741116773625, 'model__n_estimators': 284, 'model__num_leaves': 35}",0.07422741116773625,284.0,35.0
heart-statlog,LightGBM,BayesSearch,9,0.8573273103707887,0.06258745731134632,125,"{'model__learning_rate': 0.33941658102862293, 'model__n_estimators': 240, 'model__num_leaves': 54}",0.33941658102862293,240.0,54.0
heart-statlog,LightGBM,BayesSearch,10,0.8972764916243177,0.05662405450040997,78,"{'model__learning_rate': 0.01013481837162587, 'model__n_estimators': 264, 'model__num_leaves': 47}",0.01013481837162587,264.0,47.0
heart-statlog,LightGBM,BayesSearch,11,0.8794355825334087,0.06733711594371582,114,"{'model__learning_rate': 0.01, 'model__n_estimators': 100, 'model__num_leaves': 20}",0.01,100.0,20.0
heart-statlog,LightGBM,BayesSearch,12,0.8980827686805947,0.05513356316089505,66,"{'model__learning_rate': 0.01, 'model__n_estimators': 300, 'model__num_leaves': 10}",0.01,300.0,10.0
heart-statlog,LightGBM,BayesSearch,13,0.8980827686805947,0.05513356316089505,66,"{'model__learning_rate': 0.01, 'model__n_estimators': 300, 'model__num_leaves': 60}",0.01,300.0,60.0
heart-statlog,LightGBM,BayesSearch,14,0.8972990777338603,0.046215976004567436,76,"{'model__learning_rate': 0.013082085663680734, 'model__n_estimators': 300, 'model__num_leaves': 20}",0.013082085663680734,300.0,20.0
heart-statlog,LightGBM,BayesSearch,15,0.8985194334650857,0.05728085543003772,60,"{'model__learning_rate': 0.03631804859181337, 'model__n_estimators': 100, 'model__num_leaves': 45}",0.03631804859181337,100.0,45.0
heart-statlog,LightGBM,BayesSearch,16,0.8948767174854131,0.05167271233259154,97,"{'model__learning_rate': 0.06677723781955466, 'model__n_estimators': 100, 'model__num_leaves': 13}",0.06677723781955466,100.0,13.0
heart-statlog,LightGBM,BayesSearch,17,0.9023849520045172,0.053546234367539976,7,"{'model__learning_rate': 0.024491065235146825, 'model__n_estimators': 147, 'model__num_leaves': 23}",0.024491065235146825,147.0,23.0
heart-statlog,LightGBM,BayesSearch,18,0.8999385940146809,0.05229202808524421,34,"{'model__learning_rate': 0.018127514504906846, 'model__n_estimators': 203, 'model__num_leaves': 17}",0.018127514504906846,203.0,17.0
heart-statlog,LightGBM,BayesSearch,19,0.893290513833992,0.042505070187489793,101,"{'model__learning_rate': 0.0366631321678008, 'model__n_estimators': 157, 'model__num_leaves': 10}",0.0366631321678008,157.0,10.0
heart-statlog,LightGBM,BayesSearch,20,0.8936643610013174,0.0508953791227369,100,"{'model__learning_rate': 0.02498506326382178, 'model__n_estimators': 299, 'model__num_leaves': 44}",0.02498506326382178,299.0,44.0
heart-statlog,LightGBM,BayesSearch,21,0.8952150385846037,0.06016399476703284,94,"{'model__learning_rate': 0.02256924904603955, 'model__n_estimators': 100, 'model__num_leaves': 16}",0.02256924904603955,100.0,16.0
heart-statlog,LightGBM,BayesSearch,22,0.8634909655561829,0.054955927567176766,120,"{'model__learning_rate': 0.4, 'model__n_estimators': 100, 'model__num_leaves': 13}",0.4,100.0,13.0
heart-statlog,LightGBM,BayesSearch,23,0.8886495388669301,0.06703262898741659,105,"{'model__learning_rate': 0.010013649850973715, 'model__n_estimators': 187, 'model__num_leaves': 12}",0.010013649850973715,187.0,12.0
heart-statlog,LightGBM,BayesSearch,24,0.8813674007152267,0.05400765078583127,108,"{'model__learning_rate': 0.10832675894377695, 'model__n_estimators': 101, 'model__num_leaves': 15}",0.10832675894377695,101.0,15.0
heart-statlog,LightGBM,BayesSearch,25,0.8991516092603048,0.04474718773363602,46,"{'model__learning_rate': 0.01777980921549337, 'model__n_estimators': 243, 'model__num_leaves': 53}",0.01777980921549337,243.0,53.0
heart-statlog,LightGBM,BayesSearch,26,0.8990520892151327,0.04582118679634565,49,"{'model__learning_rate': 0.025336278489461912, 'model__n_estimators': 213, 'model__num_leaves': 50}",0.025336278489461912,213.0,50.0
heart-statlog,LightGBM,BayesSearch,27,0.8976792772444947,0.04313515429507006,70,"{'model__learning_rate': 0.01825038596955901, 'model__n_estimators': 300, 'model__num_leaves': 33}",0.01825038596955901,300.0,33.0
heart-statlog,LightGBM,BayesSearch,28,0.8972882552230377,0.048397089050418084,77,"{'model__learning_rate': 0.04950686999040722, 'model__n_estimators': 100, 'model__num_leaves': 38}",0.04950686999040722,100.0,38.0
heart-statlog,LightGBM,BayesSearch,29,0.8969017033690946,0.0613997468892318,81,"{'model__learning_rate': 0.016305221298472703, 'model__n_estimators': 135, 'model__num_leaves': 59}",0.016305221298472703,135.0,59.0
heart-statlog,LightGBM,BayesSearch,30,0.8797026162243553,0.05676049381901849,112,"{'model__learning_rate': 0.06913373291138215, 'model__n_estimators': 159, 'model__num_leaves': 58}",0.06913373291138215,159.0,58.0
heart-statlog,LightGBM,BayesSearch,31,0.898575192923019,0.055325946358232174,57,"{'model__learning_rate': 0.021818812430582504, 'model__n_estimators': 168, 'model__num_leaves': 60}",0.021818812430582504,168.0,60.0
heart-statlog,LightGBM,BayesSearch,32,0.8982300489365705,0.04782974545088276,64,"{'model__learning_rate': 0.020164391906185814, 'model__n_estimators': 192, 'model__num_leaves': 10}",0.020164391906185814,192.0,10.0
heart-statlog,LightGBM,BayesSearch,33,0.8960354319593449,0.05791613485727726,87,"{'model__learning_rate': 0.027709350958245577, 'model__n_estimators': 100, 'model__num_leaves': 51}",0.027709350958245577,100.0,51.0
heart-statlog,LightGBM,BayesSearch,34,0.8959552042160738,0.04668565566812889,88,"{'model__learning_rate': 0.017176964741930145, 'model__n_estimators': 234, 'model__num_leaves': 60}",0.017176964741930145,234.0,60.0
heart-statlog,LightGBM,BayesSearch,35,0.8592675983436854,0.05097094491263715,123,"{'model__learning_rate': 0.39958325780578413, 'model__n_estimators': 300, 'model__num_leaves': 16}",0.39958325780578413,300.0,16.0
heart-statlog,LightGBM,BayesSearch,36,0.9003249105966497,0.0534767937987203,28,"{'model__learning_rate': 0.022632724886045487, 'model__n_estimators': 166, 'model__num_leaves': 10}",0.022632724886045487,166.0,10.0
heart-statlog,LightGBM,BayesSearch,37,0.899890127987954,0.053220773783252386,36,"{'model__learning_rate': 0.022638718314669227, 'model__n_estimators': 164, 'model__num_leaves': 10}",0.022638718314669227,164.0,10.0
heart-statlog,LightGBM,BayesSearch,38,0.9002724449463579,0.0526449991244227,30,"{'model__learning_rate': 0.013188034129633371, 'model__n_estimators': 244, 'model__num_leaves': 14}",0.013188034129633371,244.0,14.0
heart-statlog,LightGBM,BayesSearch,39,0.9001126952757389,0.04056985628258833,31,"{'model__learning_rate': 0.0154608520776856, 'model__n_estimators': 300, 'model__num_leaves': 27}",0.0154608520776856,300.0,27.0
heart-statlog,LightGBM,BayesSearch,40,0.8987476472802559,0.04776102177582275,54,"{'model__learning_rate': 0.04156631809843136, 'model__n_estimators': 100, 'model__num_leaves': 58}",0.04156631809843136,100.0,58.0
heart-statlog,LightGBM,BayesSearch,41,0.8951406926406926,0.056871480800211795,96,"{'model__learning_rate': 0.010016648408219175, 'model__n_estimators': 246, 'model__num_leaves': 47}",0.010016648408219175,246.0,47.0
heart-statlog,LightGBM,BayesSearch,42,0.8869252305665348,0.0687405377992228,106,"{'model__learning_rate': 0.018229968086478348, 'model__n_estimators': 100, 'model__num_leaves': 55}",0.018229968086478348,100.0,55.0
heart-statlog,LightGBM,BayesSearch,43,0.8956973461321287,0.04916822257947239,89,"{'model__learning_rate': 0.02458321536396771, 'model__n_estimators': 249, 'model__num_leaves': 19}",0.02458321536396771,249.0,19.0
heart-statlog,LightGBM,BayesSearch,44,0.9016777244494636,0.053938288575458335,14,"{'model__learning_rate': 0.022457765588896426, 'model__n_estimators': 171, 'model__num_leaves': 10}",0.022457765588896426,171.0,10.0
heart-statlog,LightGBM,BayesSearch,45,0.8973228402032749,0.05051120843178102,75,"{'model__learning_rate': 0.022931407333119113, 'model__n_estimators': 167, 'model__num_leaves': 10}",0.022931407333119113,167.0,10.0
heart-statlog,LightGBM,BayesSearch,46,0.9020096932053454,0.053348591754748355,10,"{'model__learning_rate': 0.020319053566313756, 'model__n_estimators': 187, 'model__num_leaves': 10}",0.020319053566313756,187.0,10.0
heart-statlog,LightGBM,BayesSearch,47,0.896903115000941,0.057520801435184135,80,"{'model__learning_rate': 0.014764600646092947, 'model__n_estimators': 185, 'model__num_leaves': 59}",0.014764600646092947,185.0,59.0
heart-statlog,LightGBM,BayesSearch,48,0.9004310182571051,0.051414143730045866,27,"{'model__learning_rate': 0.0207750817460523, 'model__n_estimators': 187, 'model__num_leaves': 10}",0.0207750817460523,187.0,10.0
heart-statlog,LightGBM,BayesSearch,49,0.8910631940523246,0.052556618275300324,103,"{'model__learning_rate': 0.029550357439720124, 'model__n_estimators': 300, 'model__num_leaves': 41}",0.029550357439720124,300.0,41.0
heart-statlog,LightGBM,BayesSearch,50,0.900788161114248,0.0508208472755224,25,"{'model__learning_rate': 0.020869619419690486, 'model__n_estimators': 185, 'model__num_leaves': 10}",0.020869619419690486,185.0,10.0
heart-statlog,LightGBM,BayesSearch,51,0.901341756070017,0.04653964970841798,17,"{'model__learning_rate': 0.03284032701535616, 'model__n_estimators': 140, 'model__num_leaves': 56}",0.03284032701535616,140.0,56.0
heart-statlog,LightGBM,BayesSearch,52,0.8998282514586862,0.04618323474699134,37,"{'model__learning_rate': 0.02484846503948464, 'model__n_estimators': 157, 'model__num_leaves': 60}",0.02484846503948464,157.0,60.0
heart-statlog,LightGBM,BayesSearch,53,0.896385046113307,0.05351427339576191,86,"{'model__learning_rate': 0.010213871566442576, 'model__n_estimators': 300, 'model__num_leaves': 40}",0.010213871566442576,300.0,40.0
heart-statlog,LightGBM,BayesSearch,54,0.9011382458121588,0.05152793809045382,21,"{'model__learning_rate': 0.024864897072216598, 'model__n_estimators': 156, 'model__num_leaves': 10}",0.024864897072216598,156.0,10.0
heart-statlog,LightGBM,BayesSearch,55,0.8991285526068135,0.052858095129118376,47,"{'model__learning_rate': 0.025214085748170686, 'model__n_estimators': 153, 'model__num_leaves': 10}",0.025214085748170686,153.0,10.0
heart-statlog,LightGBM,BayesSearch,56,0.9034345002823263,0.0514430176251504,2,"{'model__learning_rate': 0.02232236083799038, 'model__n_estimators': 174, 'model__num_leaves': 60}",0.02232236083799038,174.0,60.0
heart-statlog,LightGBM,BayesSearch,57,0.8952533879164314,0.04747817432636773,92,"{'model__learning_rate': 0.031995141286782394, 'model__n_estimators': 194, 'model__num_leaves': 58}",0.031995141286782394,194.0,58.0
heart-statlog,LightGBM,BayesSearch,58,0.8986718897044984,0.04813502562910318,55,"{'model__learning_rate': 0.014850766416904184, 'model__n_estimators': 266, 'model__num_leaves': 12}",0.014850766416904184,266.0,12.0
heart-statlog,LightGBM,BayesSearch,59,0.8999496517974779,0.05338620740799339,33,"{'model__learning_rate': 0.03874914190715187, 'model__n_estimators': 100, 'model__num_leaves': 20}",0.03874914190715187,100.0,20.0
heart-statlog,LightGBM,BayesSearch,60,0.8999167137210616,0.049689845668848764,35,"{'model__learning_rate': 0.022061449165155123, 'model__n_estimators': 176, 'model__num_leaves': 60}",0.022061449165155123,176.0,60.0
heart-statlog,LightGBM,BayesSearch,61,0.8735210803689064,0.05807985675251456,116,"{'model__learning_rate': 0.1797763815945235, 'model__n_estimators': 100, 'model__num_leaves': 16}",0.1797763815945235,100.0,16.0
heart-statlog,LightGBM,BayesSearch,62,0.901630670054583,0.05030045679042322,15,"{'model__learning_rate': 0.022285604986530975, 'model__n_estimators': 172, 'model__num_leaves': 60}",0.022285604986530975,172.0,60.0
heart-statlog,LightGBM,BayesSearch,63,0.8853107942781856,0.06709262233148011,107,"{'model__learning_rate': 0.010065511847781847, 'model__n_estimators': 159, 'model__num_leaves': 50}",0.010065511847781847,159.0,50.0
heart-statlog,LightGBM,BayesSearch,64,0.9003082062864671,0.049949477439303794,29,"{'model__learning_rate': 0.02231454157778835, 'model__n_estimators': 173, 'model__num_leaves': 60}",0.02231454157778835,173.0,60.0
heart-statlog,LightGBM,BayesSearch,65,0.9024945887445888,0.04822163385086422,6,"{'model__learning_rate': 0.023459711473174726, 'model__n_estimators': 163, 'model__num_leaves': 60}",0.023459711473174726,163.0,60.0
heart-statlog,LightGBM,BayesSearch,66,0.8631458215697346,0.04922870255727058,121,"{'model__learning_rate': 0.3997166795043429, 'model__n_estimators': 174, 'model__num_leaves': 37}",0.3997166795043429,174.0,37.0
heart-statlog,LightGBM,BayesSearch,67,0.898925983436853,0.04309667691504148,53,"{'model__learning_rate': 0.04098172351308048, 'model__n_estimators': 130, 'model__num_leaves': 14}",0.04098172351308048,130.0,14.0
heart-statlog,LightGBM,BayesSearch,68,0.8984516751364577,0.04545086629738248,62,"{'model__learning_rate': 0.018777562096437023, 'model__n_estimators': 269, 'model__num_leaves': 59}",0.018777562096437023,269.0,59.0
heart-statlog,LightGBM,BayesSearch,69,0.9033083945040467,0.05122343052801742,4,"{'model__learning_rate': 0.02592548216947266, 'model__n_estimators': 147, 'model__num_leaves': 60}",0.02592548216947266,147.0,60.0
heart-statlog,LightGBM,BayesSearch,70,0.8995148691887822,0.05278756759229098,40,"{'model__learning_rate': 0.026707867433004948, 'model__n_estimators': 142, 'model__num_leaves': 60}",0.026707867433004948,142.0,60.0
heart-statlog,LightGBM,BayesSearch,71,0.9037464709203838,0.04881014707554805,1,"{'model__learning_rate': 0.02578464217511022, 'model__n_estimators': 147, 'model__num_leaves': 60}",0.02578464217511022,147.0,60.0
heart-statlog,LightGBM,BayesSearch,72,0.8951969226425748,0.05961176048975179,95,"{'model__learning_rate': 0.010014681901056597, 'model__n_estimators': 221, 'model__num_leaves': 60}",0.010014681901056597,221.0,60.0
heart-statlog,LightGBM,BayesSearch,73,0.899466167890081,0.05488356828686046,43,"{'model__learning_rate': 0.026540474405268032, 'model__n_estimators': 143, 'model__num_leaves': 60}",0.026540474405268032,143.0,60.0
heart-statlog,LightGBM,BayesSearch,74,0.9013412855260683,0.04166941597939948,18,"{'model__learning_rate': 0.015139632931606285, 'model__n_estimators': 300, 'model__num_leaves': 12}",0.015139632931606285,300.0,12.0
heart-statlog,LightGBM,BayesSearch,75,0.8994028797289667,0.05249848315042304,44,"{'model__learning_rate': 0.02561445548022006, 'model__n_estimators': 149, 'model__num_leaves': 60}",0.02561445548022006,149.0,60.0
heart-statlog,LightGBM,BayesSearch,76,0.8993882928665539,0.050456015622957186,45,"{'model__learning_rate': 0.053578757614681304, 'model__n_estimators': 100, 'model__num_leaves': 11}",0.053578757614681304,100.0,11.0
heart-statlog,LightGBM,BayesSearch,77,0.8989518633540372,0.05292880410384737,51,"{'model__learning_rate': 0.024320810753877424, 'model__n_estimators': 156, 'model__num_leaves': 60}",0.024320810753877424,156.0,60.0
heart-statlog,LightGBM,BayesSearch,78,0.8989323357801619,0.05486641370203789,52,"{'model__learning_rate': 0.014109440677429317, 'model__n_estimators': 218, 'model__num_leaves': 59}",0.014109440677429317,218.0,59.0
heart-statlog,LightGBM,BayesSearch,79,0.9011438923395445,0.05511479035529154,20,"{'model__learning_rate': 0.033337924930830654, 'model__n_estimators': 100, 'model__num_leaves': 15}",0.033337924930830654,100.0,15.0
heart-statlog,LightGBM,BayesSearch,80,0.9016934876717485,0.04888515665752762,13,"{'model__learning_rate': 0.02722708858677974, 'model__n_estimators': 141, 'model__num_leaves': 10}",0.02722708858677974,141.0,10.0
heart-statlog,LightGBM,BayesSearch,81,0.901314935064935,0.05144282225900467,19,"{'model__learning_rate': 0.027983496342560116, 'model__n_estimators': 138, 'model__num_leaves': 10}",0.027983496342560116,138.0,10.0
heart-statlog,LightGBM,BayesSearch,82,0.901630670054583,0.05030045679042322,15,"{'model__learning_rate': 0.028331614162319777, 'model__n_estimators': 136, 'model__num_leaves': 10}",0.028331614162319777,136.0,10.0
heart-statlog,LightGBM,BayesSearch,83,0.8964269245247506,0.05759830859861305,84,"{'model__learning_rate': 0.0157858569506902, 'model__n_estimators': 152, 'model__num_leaves': 19}",0.0157858569506902,152.0,19.0
heart-statlog,LightGBM,BayesSearch,84,0.8985370788631657,0.0539534602741848,59,"{'model__learning_rate': 0.01333569869457473, 'model__n_estimators': 272, 'model__num_leaves': 55}",0.01333569869457473,272.0,55.0
heart-statlog,LightGBM,BayesSearch,85,0.8979216073781291,0.047913064229273765,68,"{'model__learning_rate': 0.028799926869293266, 'model__n_estimators': 133, 'model__num_leaves': 10}",0.028799926869293266,133.0,10.0
heart-statlog,LightGBM,BayesSearch,86,0.9008114530397139,0.05025844731114165,24,"{'model__learning_rate': 0.023742085704142477, 'model__n_estimators': 159, 'model__num_leaves': 10}",0.023742085704142477,159.0,10.0
heart-statlog,LightGBM,BayesSearch,87,0.8943748823640127,0.046469641619355184,98,"{'model__learning_rate': 0.027261784885412796, 'model__n_estimators': 238, 'model__num_leaves': 10}",0.027261784885412796,238.0,10.0
heart-statlog,LightGBM,BayesSearch,88,0.9007756916996048,0.05472163533939848,26,"{'model__learning_rate': 0.023759623565976943, 'model__n_estimators': 158, 'model__num_leaves': 10}",0.023759623565976943,158.0,10.0
heart-statlog,LightGBM,BayesSearch,89,0.8892012516469039,0.048170072739101684,104,"{'model__learning_rate': 0.04230594450371883, 'model__n_estimators': 183, 'model__num_leaves': 15}",0.04230594450371883,183.0,15.0
heart-statlog,LightGBM,BayesSearch,90,0.8986036608319218,0.05388990990378051,56,"{'model__learning_rate': 0.023753531968201038, 'model__n_estimators': 158, 'model__num_leaves': 10}",0.023753531968201038,158.0,10.0
heart-statlog,LightGBM,BayesSearch,91,0.9020943911161302,0.053501925875428506,9,"{'model__learning_rate': 0.022829913769695533, 'model__n_estimators': 166, 'model__num_leaves': 60}",0.022829913769695533,166.0,60.0
heart-statlog,LightGBM,BayesSearch,92,0.8952272727272728,0.05850332927418397,93,"{'model__learning_rate': 0.010030817952279954, 'model__n_estimators': 273, 'model__num_leaves': 11}",0.010030817952279954,273.0,11.0
heart-statlog,LightGBM,BayesSearch,93,0.8964758610954263,0.041061180815054325,82,"{'model__learning_rate': 0.01899923509831407, 'model__n_estimators': 300, 'model__num_leaves': 53}",0.01899923509831407,300.0,53.0
heart-statlog,LightGBM,BayesSearch,94,0.880070816864295,0.056230232288765614,111,"{'model__learning_rate': 0.03724047064007859, 'model__n_estimators': 300, 'model__num_leaves': 18}",0.03724047064007859,300.0,18.0
heart-statlog,LightGBM,BayesSearch,95,0.9022324957651044,0.05048187346190319,8,"{'model__learning_rate': 0.06274350990729079, 'model__n_estimators': 101, 'model__num_leaves': 51}",0.06274350990729079,101.0,51.0
heart-statlog,LightGBM,BayesSearch,96,0.8969494635798985,0.050723048797847385,79,"{'model__learning_rate': 0.022054472844858012, 'model__n_estimators': 174, 'model__num_leaves': 60}",0.022054472844858012,174.0,60.0
heart-statlog,LightGBM,BayesSearch,97,0.9017421889704498,0.04722493166122874,12,"{'model__learning_rate': 0.04135544540883286, 'model__n_estimators': 100, 'model__num_leaves': 60}",0.04135544540883286,100.0,60.0
heart-statlog,LightGBM,BayesSearch,98,0.9017640692640692,0.04983821966356568,11,"{'model__learning_rate': 0.041396067167386176, 'model__n_estimators': 100, 'model__num_leaves': 60}",0.041396067167386176,100.0,60.0
heart-statlog,LightGBM,BayesSearch,99,0.9009483813288162,0.045402145709545705,22,"{'model__learning_rate': 0.041451959406224856, 'model__n_estimators': 100, 'model__num_leaves': 60}",0.041451959406224856,100.0,60.0
heart-statlog,LightGBM,BayesSearch,100,0.897360248447205,0.04570601464468379,72,"{'model__learning_rate': 0.04673418435749783, 'model__n_estimators': 128, 'model__num_leaves': 59}",0.04673418435749783,128.0,59.0
heart-statlog,LightGBM,BayesSearch,101,0.8964050442311311,0.05497569853974625,85,"{'model__learning_rate': 0.01009764840158432, 'model__n_estimators': 299, 'model__num_leaves': 26}",0.01009764840158432,299.0,26.0
heart-statlog,LightGBM,BayesSearch,102,0.896472802559759,0.049272663860532716,83,"{'model__learning_rate': 0.06467363014224023, 'model__n_estimators': 100, 'model__num_leaves': 57}",0.06467363014224023,100.0,57.0
heart-statlog,LightGBM,BayesSearch,103,0.8985589591567852,0.055700601699987175,58,"{'model__learning_rate': 0.014611776808427525, 'model__n_estimators': 213, 'model__num_leaves': 12}",0.014611776808427525,213.0,12.0
heart-statlog,LightGBM,BayesSearch,104,0.8995739224543573,0.04743451190535491,38,"{'model__learning_rate': 0.01400682144885074, 'model__n_estimators': 299, 'model__num_leaves': 59}",0.01400682144885074,299.0,59.0
heart-statlog,LightGBM,BayesSearch,105,0.8955378317334839,0.03992476058378542,91,"{'model__learning_rate': 0.021130139568445668, 'model__n_estimators': 264, 'model__num_leaves': 14}",0.021130139568445668,264.0,14.0
heart-statlog,LightGBM,BayesSearch,106,0.879469696969697,0.05756195317788941,113,"{'model__learning_rate': 0.10151839825632676, 'model__n_estimators': 149, 'model__num_leaves': 14}",0.10151839825632676,149.0,14.0
heart-statlog,LightGBM,BayesSearch,107,0.8978566723131941,0.05031291497146512,69,"{'model__learning_rate': 0.041116724259538766, 'model__n_estimators': 100, 'model__num_leaves': 60}",0.041116724259538766,100.0,60.0
heart-statlog,LightGBM,BayesSearch,108,0.8995023997741388,0.055614308169065915,41,"{'model__learning_rate': 0.02652029590827197, 'model__n_estimators': 144, 'model__num_leaves': 60}",0.02652029590827197,144.0,60.0
heart-statlog,LightGBM,BayesSearch,109,0.903405561829475,0.049219877181419174,3,"{'model__learning_rate': 0.041200822288070635, 'model__n_estimators': 100, 'model__num_leaves': 60}",0.041200822288070635,100.0,60.0
heart-statlog,LightGBM,BayesSearch,110,0.8999868247694334,0.04657606552596589,32,"{'model__learning_rate': 0.04105800842708338, 'model__n_estimators': 100, 'model__num_leaves': 60}",0.04105800842708338,100.0,60.0
heart-statlog,LightGBM,BayesSearch,111,0.9029474872953134,0.04960489694911897,5,"{'model__learning_rate': 0.04114038849318604, 'model__n_estimators': 100, 'model__num_leaves': 60}",0.04114038849318604,100.0,60.0
heart-statlog,LightGBM,BayesSearch,112,0.8994835780161867,0.045255560199072,42,"{'model__learning_rate': 0.04107135261122353, 'model__n_estimators': 100, 'model__num_leaves': 60}",0.04107135261122353,100.0,60.0
