dataset,data_fraction,model,tuning_method,iteration,AUC,rf__max_depth,rf__min_samples_split,rf__n_estimators,xgb__learning_rate,xgb__max_depth,xgb__n_estimators,xgb__subsample,sgd__alpha,sgd__l1_ratio,sgd__penalty
eeg-eye-state,0.75,XGBoost,BayesSearch,17,0.8632146293229852,,,,0.001,12,2,1.0,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,18,0.9347581935262098,,,,0.001,8,1971,1.0,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,19,0.7950315678331329,,,,1.0,5,1591,0.1,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,20,0.9566636663697816,,,,0.001,11,1993,0.43936291491321244,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,21,0.9570521539164565,,,,1.0,15,733,0.5091896021018922,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,22,0.7745193400783449,,,,0.001,15,2,0.1,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,23,0.9723010706166784,,,,0.0924291182137455,3,2000,0.9080451038499192,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,24,0.9790105436630536,,,,0.18154281859617147,5,1791,0.8090636523001605,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,25,0.5740001127290597,,,,0.01939253950567319,1,2,0.9246086054924949,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,26,0.8762710884689933,,,,1.0,15,2,0.6597404759694534,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,27,0.9484014292855737,,,,0.001,15,503,0.8039836460842334,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,28,0.9687166021116892,,,,1.0,9,1161,0.9244984644111466,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,29,0.9372614110893851,,,,1.0,6,451,0.3663000820200166,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,30,0.938702548431851,,,,1.0,14,357,0.364561824274955,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,31,0.9803496268822194,,,,0.04980678885188814,12,679,0.4093661787261115,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,32,0.980840640014488,,,,0.04329859427331502,15,514,0.6751937891862627,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,33,0.9706244416386782,,,,1.0,15,2000,1.0,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,34,0.981851880475996,,,,0.055177125480617595,12,1814,0.6016949289626574,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,35,0.9797401471745704,,,,0.10122224689521252,15,788,1.0,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,36,0.9658463960133925,,,,0.5572412534024763,15,2000,0.41534084736844656,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,37,0.9774011280085813,,,,0.3015452185527173,4,1576,1.0,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,38,0.9821028183270556,,,,0.01888710093742933,8,1601,0.6011066409233007,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,39,0.8385721285347907,,,,1.0,1,2000,1.0,,,
eeg-eye-state,0.75,XGBoost,BayesSearch,40,0.9806222074640387,,,,0.05379976455966759,5,1781,0.8925722631002804,,,
eeg-eye-state,0.75,SGDClassifier,RandomSearch,1,0.638834191278417,,,,,,,,7.459343285726545e-05,0.9507143064099162,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,2,0.6435762988590864,,,,,,,,0.007915074397656213,0.596850157946487,l1
eeg-eye-state,0.75,SGDClassifier,RandomSearch,3,0.5956193078864341,,,,,,,,6.025215736203857e-06,0.05808361216819946,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,4,0.6634319642521241,,,,,,,,0.0010129197956845733,0.7080725777960455,l1
eeg-eye-state,0.75,SGDClassifier,RandomSearch,5,0.59157651092989,,,,,,,,1.914511128571072e-06,0.7219987722668247,l1
eeg-eye-state,0.75,SGDClassifier,RandomSearch,6,0.6132861450075549,,,,,,,,1.152644954031561e-05,0.18182496720710062,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,7,0.6631862712626522,,,,,,,,0.0012229467525390603,0.6116531604882809,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,8,0.6610253962729968,,,,,,,,0.00014445251022763062,0.2912291401980419,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,9,0.6475502820128436,,,,,,,,9.984006580328649e-05,0.04666566321361543,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,10,0.6600038655535282,,,,,,,,0.00019069966103000426,0.7851759613930136,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,11,0.6538194184093006,,,,,,,,8.171653749019031e-05,0.9832308858067882,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,12,0.6141809488550789,,,,,,,,1.707072883030664e-06,0.6075448519014384,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,13,0.6631090938832203,,,,,,,,0.00017885301261862016,0.013264961159866528,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,14,0.6412086375804814,,,,,,,,0.06732248920775338,0.8083973481164611,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,15,0.6187362715041038,,,,,,,,1.201797402730995e-06,0.230893825622149,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,16,0.6657823047600253,,,,,,,,0.002608060094552367,0.6099966577826209,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,17,0.600392285703176,,,,,,,,7.359075652019385e-06,0.3910606075732408,l1
eeg-eye-state,0.75,SGDClassifier,RandomSearch,18,0.664817468847424,,,,,,,,0.0020540519425388455,0.31171107608941095,l1
eeg-eye-state,0.75,SGDClassifier,RandomSearch,19,0.6118335022579267,,,,,,,,1.0957420145894568e-05,0.5677003278199915,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,20,0.5,,,,,,,,0.07045683638454502,0.7751328233611146,l1
eeg-eye-state,0.75,SGDClassifier,RandomSearch,21,0.6445639445487397,,,,,,,,9.456951897345889e-05,0.9266588657937942,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,22,0.6428908327301288,,,,,,,,0.040679084943595456,0.0884925020519195,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,23,0.6642771418658782,,,,,,,,0.00040194932171246393,0.9611720243493491,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,24,0.6551777116717086,,,,,,,,8.777815504719653e-05,0.2713490317738959,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,25,0.6614201609752813,,,,,,,,0.0008585306974480479,0.965255307264138,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,26,0.5945923044603778,,,,,,,,5.0654860639753525e-06,0.8021969807540397,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,27,0.5747204250772533,,,,,,,,1.1972422479639328e-06,0.4234014807063696,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,28,0.6092638694079034,,,,,,,,9.853225172032555e-06,0.005522117123602399,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,29,0.6016342346065888,,,,,,,,9.867611000082876e-06,0.71134195274865,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,30,0.663356240219724,,,,,,,,0.007183758655813992,0.07404465173409036,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,31,0.654550848910896,,,,,,,,0.0018004668413421285,0.9149596755437808,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,32,0.6636688482760685,,,,,,,,0.001307647338292854,0.3308980248526492,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,33,0.6477354924248726,,,,,,,,3.588488911386258e-05,0.32518332202674705,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,34,0.663889052142986,,,,,,,,0.0009046673956058785,0.27472179299006416,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,35,0.6581641587454953,,,,,,,,0.00022965432344634342,0.1195942459383017,l1
eeg-eye-state,0.75,SGDClassifier,RandomSearch,36,0.6316340376417743,,,,,,,,0.017561803816666714,0.7217295211648732,elasticnet
eeg-eye-state,0.75,SGDClassifier,RandomSearch,37,0.6627532586142457,,,,,,,,0.007158728631500196,0.49379559636439074,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,38,0.6597006332930824,,,,,,,,0.0035753161317240768,0.11089082081183133,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,39,0.609801208403434,,,,,,,,1.0199902295182438e-05,0.8957635956735194,l2
eeg-eye-state,0.75,SGDClassifier,RandomSearch,40,0.6120712741844248,,,,,,,,3.730610475453591e-05,0.5085706911647028,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,1,0.6486887350295103,,,,,,,,0.00011233621690895234,0.7277257431773251,elasticnet
eeg-eye-state,0.75,SGDClassifier,BayesSearch,2,0.6593234761793658,,,,,,,,0.01537948446580078,0.8833152773808622,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,3,0.6625176297959572,,,,,,,,0.00016755699440936588,0.9187225216693771,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,4,0.6373418714784258,,,,,,,,0.011533999859559564,0.1718715613965607,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,5,0.6420259343093864,,,,,,,,0.009948719998234101,0.43802918644092337,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,6,0.6606352323228619,,,,,,,,0.0046788604247112444,0.9393697376027718,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,7,0.6637625795514395,,,,,,,,0.0012172976749510152,0.7753643788278826,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,8,0.6701584970558458,,,,,,,,0.0005212131190318165,0.9200092264373164,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,9,0.6077012544196101,,,,,,,,0.05989491205267932,0.700621444621366,elasticnet
eeg-eye-state,0.75,SGDClassifier,BayesSearch,10,0.602735038548531,,,,,,,,1.0426811836320545e-06,0.8178300196637516,elasticnet
eeg-eye-state,0.75,SGDClassifier,BayesSearch,11,0.6271872250001862,,,,,,,,1e-06,0.0,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,12,0.5911128424555196,,,,,,,,1e-06,0.0,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,13,0.6452626634791537,,,,,,,,4.964779463434149e-05,1.0,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,14,0.6619259575351052,,,,,,,,0.0005586629476140525,1.0,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,15,0.66137596508527,,,,,,,,0.0008526227747121188,0.09660248611875595,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,16,0.6636234587802571,,,,,,,,0.0011656602765794247,0.9907612945663492,elasticnet
eeg-eye-state,0.75,SGDClassifier,BayesSearch,17,0.6368275458001017,,,,,,,,0.1,1.0,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,18,0.6673623029359348,,,,,,,,0.0005097927981041221,0.3985424493876422,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,19,0.6675841410813607,,,,,,,,0.0005220015388403178,0.1359214272404069,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,20,0.6238690864705725,,,,,,,,3.5703061116698894e-05,0.08112419901310287,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,21,0.6662606342172408,,,,,,,,0.00046268513747188875,1.0,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,22,0.6649156431106399,,,,,,,,0.0004189837864962735,1.0,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,23,0.6666195858431857,,,,,,,,0.0004421281765925577,0.13063551624964456,elasticnet
eeg-eye-state,0.75,SGDClassifier,BayesSearch,24,0.6569757864923869,,,,,,,,0.00021591494892076127,0.03297970019344932,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,25,0.6661269408111807,,,,,,,,0.003705111784299848,0.04546375940380521,elasticnet
eeg-eye-state,0.75,SGDClassifier,BayesSearch,26,0.6002820549333503,,,,,,,,7.258086863126774e-06,0.02602096746437966,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,27,0.6640994539173539,,,,,,,,0.0027390017586592847,0.005643286700323327,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,28,0.6552521678185634,,,,,,,,0.001980708209781661,0.051681141224022356,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,29,0.6452390629568757,,,,,,,,0.006940603932734563,0.9993581230539633,elasticnet
eeg-eye-state,0.75,SGDClassifier,BayesSearch,30,0.6548756214701051,,,,,,,,0.0015023086309863523,0.010500091351527187,elasticnet
eeg-eye-state,0.75,SGDClassifier,BayesSearch,31,0.6619179842011993,,,,,,,,0.0003533335779436297,0.0,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,32,0.663419588017855,,,,,,,,0.00038274507375020514,1.0,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,33,0.6658834118217432,,,,,,,,0.000390177140511969,0.9960436816987136,elasticnet
eeg-eye-state,0.75,SGDClassifier,BayesSearch,34,0.6643980130902922,,,,,,,,0.0004049890519411659,1.0,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,35,0.6634322340876236,,,,,,,,0.007553592365447904,0.005182581712169122,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,36,0.6653022821341774,,,,,,,,0.0004299931793150766,1.0,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,37,0.6629407553779365,,,,,,,,0.0006451333687441018,0.8308079049563006,elasticnet
eeg-eye-state,0.75,SGDClassifier,BayesSearch,38,0.6687384552541522,,,,,,,,0.0006003763579174815,0.2755227032423623,l2
eeg-eye-state,0.75,SGDClassifier,BayesSearch,39,0.6676380330534245,,,,,,,,0.00044707180689766246,0.5607437095257778,l1
eeg-eye-state,0.75,SGDClassifier,BayesSearch,40,0.6510782751164954,,,,,,,,0.03355603117620195,0.016839918753877584,l2
eeg-eye-state,1.0,RandomForest,RandomSearch,1,0.9057273445697674,8,21,862,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,2,0.961097869742562,16,12,73,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,3,0.9606196396675836,30,22,616,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,4,0.9620124449289504,27,20,216,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,5,0.9496791348003806,12,12,89,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,6,0.973746626775082,22,5,873,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,7,0.9746628204384722,25,4,663,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,8,0.9747359280524077,22,3,345,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,9,0.9464778890959042,13,31,807,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,10,0.7774202949177935,3,29,278,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,11,0.7454685749643943,2,13,315,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,12,0.9556242656232279,23,30,749,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,13,0.9634967314144842,26,18,476,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,14,0.9688116080501359,28,11,477,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,15,0.9646876962095391,29,17,784,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,16,0.9547982520080671,31,31,688,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,17,0.962481714725254,31,20,877,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,18,0.9614054057759047,24,21,833,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,19,0.9744070327676422,26,4,486,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,20,0.9592501804823125,20,8,22,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,21,0.9388502274948538,10,8,275,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,22,0.8329133939545486,5,26,317,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,23,0.9585956816877776,15,19,778,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,24,0.9605899478527453,27,22,899,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,25,0.9555900414738323,21,29,368,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,26,0.9708846347914819,29,8,429,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,27,0.9706062472134038,30,9,944,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,28,0.8040412206258057,4,15,82,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,29,0.8337074171089119,5,19,873,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,30,0.8336086968098648,5,3,391,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,31,0.9689927208206888,23,11,773,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,32,0.9555968471051545,23,30,704,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,33,0.95704508815203,19,27,557,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,34,0.7775053249899891,3,11,959,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,35,0.8343066155777361,5,15,864,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,36,0.9631590940270843,17,16,457,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,37,0.9548632863620792,15,24,253,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,38,0.9549412969226139,26,31,297,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,39,0.9645096749493911,22,17,750,,,,,,,
eeg-eye-state,1.0,RandomForest,RandomSearch,40,0.9611840397399665,19,16,54,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,1,0.9532717716852711,14,24,933,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,2,0.9565090623399444,27,28,305,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,3,0.9506477676103893,15,30,107,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,4,0.9721445630011226,26,7,599,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,5,0.9657779872585803,26,15,528,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,6,0.9551258937771604,24,30,165,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,7,0.958689236046356,21,25,360,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,8,0.9546661017906506,18,30,497,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,9,0.9599761634327981,31,23,872,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,10,0.7440821232396815,2,27,742,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,11,0.8486635546816406,17,2,2,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,12,0.9739240239074238,30,5,1000,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,13,0.869186669351566,32,32,2,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,14,0.9623639758277549,27,20,1000,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,15,0.8610254091352079,32,12,2,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,16,0.9750415789567386,20,2,1000,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,17,0.9758394355762917,28,2,794,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,18,0.9536461691682238,19,32,1000,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,19,0.9757806591927307,25,2,1000,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,20,0.9758739299329824,32,2,676,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,21,0.9755480233747705,22,2,805,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,22,0.9758716280648865,32,2,1000,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,23,0.966863681271813,14,2,1000,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,24,0.6261245687722616,2,32,2,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,25,0.9758331275322429,29,2,551,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,26,0.9713230145760672,16,2,762,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,27,0.9738781300090971,18,2,887,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,28,0.9318560316938422,19,32,10,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,29,0.9523210611344691,17,32,245,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,30,0.941328884687911,12,32,439,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,31,0.953763914716326,24,32,503,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,32,0.9754386023523017,23,2,522,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,33,0.9758757148640236,31,2,827,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,34,0.974682878224238,20,2,630,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,35,0.9756173198580356,26,2,482,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,36,0.9283776012708684,9,2,1000,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,37,0.9599305159555953,32,23,1000,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,38,0.9758919796512824,30,2,681,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,39,0.9558472527257216,32,29,472,,,,,,,
eeg-eye-state,1.0,RandomForest,BayesSearch,40,0.9577011670661815,12,2,624,,,,,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,1,0.9843648906579556,,,,0.013292918943162162,13,1296,0.7587945476302645,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,2,0.9637942913040605,,,,0.06251373574521747,7,123,0.2403950683025824,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,3,0.9477289706477505,,,,0.001493656855461763,8,1398,0.6410035105688879,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,4,0.9835087655117221,,,,0.13311216080736882,6,1334,0.9729188669457949,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,5,0.971939249720932,,,,0.31428808908401085,6,387,0.26364247048639056,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,6,0.9756664842726355,,,,0.0035498788321965016,12,1339,0.5722807884690141,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,7,0.7743316774723862,,,,0.019762189340280067,1,476,0.6506676052501416,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,8,0.9610800000522336,,,,0.00262108787826544,12,701,0.4297256589643226,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,9,0.9833349146138999,,,,0.023345864076016232,14,564,0.4442157921404465,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,10,0.9763789430142366,,,,0.890620438616168,9,1156,0.8739463660626885,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,11,0.9653929122204195,,,,0.10988100318524602,9,168,0.11193846504387989,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,12,0.9705742437291038,,,,0.6708188643346283,14,243,0.4468748522859245,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,13,0.7845982742092762,,,,0.0011166029133981342,2,1365,0.31692291942341055,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,14,0.9843870483431378,,,,0.11214774784159455,12,510,0.849875420562548,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,15,0.772035836437496,,,,0.0033120277014659447,1,1957,0.2640124790092561,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,16,0.9793801093581331,,,,0.18453732926615923,14,1415,0.28714749658136995,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,17,0.9846892097825698,,,,0.05047786565710605,13,704,0.8580562971354987,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,18,0.984870197244524,,,,0.022349221517675502,10,1983,0.9339929792144148,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,19,0.9787906973248925,,,,0.15199034037054074,8,1487,0.27638457617723067,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,20,0.9502594639161674,,,,0.0013667272915456217,8,1750,0.4498095607205338,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,21,0.933077829504616,,,,0.0065169906111771725,5,793,0.4210779940242304,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,22,0.9630353456354839,,,,0.006963114377829285,12,494,0.2268318024772864,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,23,0.8491432466334738,,,,0.25502980701628913,1,1882,0.9881982429404655,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,24,0.9617082024587003,,,,0.20736445177905022,12,649,0.10496990541124217,,,
eeg-eye-state,1.0,XGBoost,RandomSearch,25,0.8364024588304908,,,,0.27950159165083344,1,393,0.7561064512368886,,,
